@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
5556,'2018/02/13 20:12:47:275',22,0.510894,0.511227,0.618973,0.96,0.9,?
5557,'2018/02/13 20:12:47:295',22,0.512289,0.511274,0.618071,0.96,0.9,?
5558,'2018/02/13 20:12:47:299',22,0.513763,0.511313,0.61675,0.96,0.9,?
5559,'2018/02/13 20:12:47:309',22,0.514872,0.511347,0.61507,0.96,0.9,?
5560,'2018/02/13 20:12:47:330',22,0.515958,0.510799,0.613088,0.96,0.9,?
5561,'2018/02/13 20:12:47:347',22,0.517314,0.510333,0.610013,0.96,0.9,?
5562,'2018/02/13 20:12:47:349',22,0.518035,0.508783,0.607122,0.96,0.9,?
5563,'2018/02/13 20:12:47:367',22,0.518502,0.507754,0.60411,0.96,0.9,?
5564,'2018/02/13 20:12:47:370',22,0.518756,0.506302,0.601271,0.96,0.9,?
5565,'2018/02/13 20:12:47:387',22,0.519116,0.505069,0.598303,0.96,0.9,?
5566,'2018/02/13 20:12:47:390',22,0.519277,0.503154,0.596335,0.96,0.9,?
5567,'2018/02/13 20:12:47:407',22,0.519126,0.501816,0.594385,0.96,0.9,?
5568,'2018/02/13 20:12:47:410',22,0.518565,0.500967,0.592727,0.96,0.9,?
5569,'2018/02/13 20:12:47:430',22,0.517511,0.500533,0.591318,0.96,0.9,?
5570,'2018/02/13 20:12:47:430',22,0.517048,0.499299,0.589565,0.96,0.9,?
5571,'2018/02/13 20:12:47:448',22,0.51651,0.498828,0.587797,0.96,0.9,?
5572,'2018/02/13 20:12:47:451',22,0.51461,0.498715,0.587127,0.96,0.9,?
5573,'2018/02/13 20:12:47:478',22,0.512851,0.498331,0.586558,0.96,0.9,?
5574,'2018/02/13 20:12:47:481',22,0.510635,0.498581,0.586352,0.96,0.9,?
5575,'2018/02/13 20:12:47:500',22,0.507598,0.499371,0.586455,0.96,0.9,?
5576,'2018/02/13 20:12:47:503',22,0.504439,0.500619,0.587098,0.96,0.9,?
5577,'2018/02/13 20:12:47:519',22,0.501177,0.502545,0.587366,0.96,0.9,?
5578,'2018/02/13 20:12:47:522',22,0.497971,0.504183,0.587873,0.96,0.9,?
5579,'2018/02/13 20:12:47:539',22,0.495103,0.505863,0.588858,0.96,0.9,?
5580,'2018/02/13 20:12:47:542',22,0.492376,0.507291,0.589974,0.96,0.9,?
5581,'2018/02/13 20:12:47:559',22,0.489914,0.508217,0.5912,0.96,0.9,?
5582,'2018/02/13 20:12:47:562',22,0.487821,0.508715,0.592798,0.96,0.9,?
5583,'2018/02/13 20:12:47:579',22,0.485898,0.510004,0.593878,0.96,0.9,?
5584,'2018/02/13 20:12:47:582',22,0.484119,0.510811,0.596185,0.96,0.9,?
5585,'2018/02/13 20:12:47:592',22,0.483039,0.511497,0.597869,0.96,0.9,?
5586,'2018/02/13 20:12:47:620',22,0.482699,0.51208,0.600133,0.96,0.9,?
5587,'2018/02/13 20:12:47:622',22,0.483275,0.512576,0.602057,0.96,0.9,?
5588,'2018/02/13 20:12:47:640',22,0.484341,0.513286,0.604249,0.96,0.9,?
5589,'2018/02/13 20:12:47:643',22,0.486546,0.513024,0.606389,0.96,0.9,?
5590,'2018/02/13 20:12:47:660',22,0.488997,0.512801,0.609042,0.96,0.9,?
5591,'2018/02/13 20:12:47:665',22,0.491368,0.512611,0.611852,0.96,0.9,?
5592,'2018/02/13 20:12:47:681',22,0.494538,0.512451,0.613963,0.96,0.9,?
5593,'2018/02/13 20:12:47:684',22,0.497809,0.512602,0.615758,0.96,0.9,?
5594,'2018/02/13 20:12:47:711',22,0.501167,0.512443,0.617561,0.96,0.9,?
5595,'2018/02/13 20:12:47:714',22,0.504886,0.512019,0.61826,0.96,0.9,?
5596,'2018/02/13 20:12:47:732',22,0.508624,0.511658,0.618299,0.96,0.9,?
5597,'2018/02/13 20:12:47:750',22,0.512234,0.511352,0.618332,0.96,0.9,?
5598,'2018/02/13 20:12:47:755',22,0.516024,0.510226,0.61836,0.96,0.9,?
5599,'2018/02/13 20:12:47:775',22,0.518813,0.509846,0.618661,0.96,0.9,?
5600,'2018/02/13 20:12:47:776',22,0.521472,0.509811,0.618362,0.96,0.9,?
5601,'2018/02/13 20:12:47:795',22,0.523155,0.509782,0.617274,0.96,0.9,?
5602,'2018/02/13 20:12:47:812',22,0.524153,0.509757,0.616072,0.96,0.9,?
5603,'2018/02/13 20:12:47:816',22,0.524568,0.510313,0.614772,0.96,0.9,?
5604,'2018/02/13 20:12:47:835',22,0.524633,0.510496,0.61339,0.96,0.9,?
5605,'2018/02/13 20:12:47:836',22,0.524544,0.510364,0.611381,0.96,0.9,?
5606,'2018/02/13 20:12:47:854',22,0.523747,0.510252,0.609396,0.96,0.9,?
5607,'2018/02/13 20:12:47:856',22,0.522493,0.509868,0.607154,0.96,0.9,?
5608,'2018/02/13 20:12:47:874',22,0.520994,0.509253,0.604692,0.96,0.9,?
5609,'2018/02/13 20:12:47:877',22,0.519143,0.508154,0.602044,0.96,0.9,?
5610,'2018/02/13 20:12:47:894',22,0.517281,0.507219,0.599237,0.96,0.9,?
5611,'2018/02/13 20:12:47:899',22,0.515698,0.506425,0.596018,0.96,0.9,?
5612,'2018/02/13 20:12:47:916',22,0.513776,0.505749,0.59356,0.96,0.9,?
5613,'2018/02/13 20:12:47:919',22,0.511998,0.505175,0.590637,0.96,0.9,?
5614,'2018/02/13 20:12:47:937',22,0.50991,0.504688,0.588153,0.96,0.9,?
5615,'2018/02/13 20:12:47:938',22,0.507558,0.504273,0.586041,0.96,0.9,?
5616,'2018/02/13 20:12:47:958',22,0.504982,0.503632,0.584524,0.96,0.9,?
5617,'2018/02/13 20:12:47:962',22,0.502504,0.503376,0.583512,0.96,0.9,?
5618,'2018/02/13 20:12:47:979',22,0.500398,0.503735,0.583763,0.96,0.9,?
5619,'2018/02/13 20:12:47:996',22,0.498896,0.504328,0.584254,0.96,0.9,?
5620,'2018/02/13 20:12:48:000',22,0.497042,0.505121,0.585227,0.96,0.9,?
5621,'2018/02/13 20:12:48:018',22,0.495322,0.505795,0.58661,0.96,0.9,?
5622,'2018/02/13 20:12:48:035',22,0.493284,0.506368,0.588896,0.96,0.9,?
5623,'2018/02/13 20:12:48:039',22,0.491551,0.506567,0.59195,0.96,0.9,?
5624,'2018/02/13 20:12:48:056',22,0.490655,0.506736,0.594824,0.96,0.9,?
5625,'2018/02/13 20:12:48:060',22,0.489172,0.506879,0.597823,0.96,0.9,?
5626,'2018/02/13 20:12:48:087',22,0.487767,0.50729,0.601205,0.96,0.9,?
5627,'2018/02/13 20:12:48:090',22,0.486429,0.508504,0.604635,0.96,0.9,?
5628,'2018/02/13 20:12:48:108',22,0.485147,0.509825,0.607829,0.96,0.9,?
5629,'2018/02/13 20:12:48:111',22,0.484202,0.511812,0.610544,0.96,0.9,?
5630,'2018/02/13 20:12:48:129',22,0.483255,0.512925,0.613129,0.96,0.9,?
5631,'2018/02/13 20:12:48:133',22,0.483603,0.513583,0.614493,0.96,0.9,?
5632,'2018/02/13 20:12:48:141',22,0.484332,0.513853,0.615652,0.96,0.9,?
5633,'2018/02/13 20:12:48:159',22,0.485528,0.514083,0.616915,0.96,0.9,?
5634,'2018/02/13 20:12:48:162',22,0.487699,0.513989,0.617711,0.96,0.9,?
5635,'2018/02/13 20:12:48:179',22,0.490409,0.513622,0.61811,0.96,0.9,?
5636,'2018/02/13 20:12:48:182',22,0.494011,0.513021,0.618172,0.96,0.9,?
5637,'2018/02/13 20:12:48:201',22,0.497506,0.51251,0.618501,0.96,0.9,?
5638,'2018/02/13 20:12:48:202',22,0.501774,0.51121,0.617948,0.96,0.9,?
5639,'2018/02/13 20:12:48:230',22,0.505979,0.510106,0.617201,0.96,0.9,?
5640,'2018/02/13 20:12:48:234',22,0.509986,0.509744,0.616287,0.96,0.9,?
5641,'2018/02/13 20:12:48:251',22,0.514113,0.509436,0.616066,0.96,0.9,?
5642,'2018/02/13 20:12:48:255',22,0.517621,0.509174,0.615323,0.96,0.9,?
5643,'2018/02/13 20:12:48:271',22,0.520459,0.508952,0.614136,0.96,0.9,?
5644,'2018/02/13 20:12:48:274',22,0.521717,0.508763,0.612849,0.96,0.9,?
5645,'2018/02/13 20:12:48:291',22,0.521921,0.508891,0.611199,0.96,0.9,?
5646,'2018/02/13 20:12:48:294',22,0.52195,0.508423,0.609241,0.96,0.9,?
5647,'2018/02/13 20:12:48:311',22,0.521398,0.508025,0.607022,0.96,0.9,?
5648,'2018/02/13 20:12:48:316',22,0.519919,0.508263,0.605135,0.96,0.9,?
5649,'2018/02/13 20:12:48:325',22,0.519095,0.507601,0.602421,0.96,0.9,?
5650,'2018/02/13 20:12:48:343',22,0.518394,0.507038,0.59928,0.96,0.9,?
5651,'2018/02/13 20:12:48:346',22,0.517077,0.506559,0.596054,0.96,0.9,?
5652,'2018/02/13 20:12:48:363',22,0.515237,0.505575,0.593591,0.96,0.9,?
5653,'2018/02/13 20:12:48:366',22,0.513817,0.504739,0.590663,0.96,0.9,?
5654,'2018/02/13 20:12:48:384',22,0.512177,0.503451,0.588453,0.96,0.9,?
5655,'2018/02/13 20:12:48:386',22,0.510783,0.502645,0.586851,0.96,0.9,?
5656,'2018/02/13 20:12:48:404',22,0.508877,0.501671,0.585768,0.96,0.9,?
5657,'2018/02/13 20:12:48:406',22,0.507113,0.501132,0.585403,0.96,0.9,?
5658,'2018/02/13 20:12:48:424',22,0.505036,0.500674,0.585092,0.96,0.9,?
5659,'2018/02/13 20:12:48:428',22,0.50356,0.500573,0.584829,0.96,0.9,?
5660,'2018/02/13 20:12:48:444',22,0.501583,0.501641,0.58516,0.96,0.9,?
5661,'2018/02/13 20:12:48:446',22,0.499182,0.502837,0.585997,0.96,0.9,?
5662,'2018/02/13 20:12:48:464',22,0.497142,0.504431,0.586431,0.96,0.9,?
5663,'2018/02/13 20:12:48:469',22,0.494109,0.505785,0.587633,0.96,0.9,?
5664,'2018/02/13 20:12:48:486',22,0.491242,0.506648,0.588655,0.96,0.9,?
5665,'2018/02/13 20:12:48:489',22,0.488373,0.507382,0.590079,0.96,0.9,?
5666,'2018/02/13 20:12:48:508',22,0.485214,0.508871,0.591845,0.96,0.9,?
5667,'2018/02/13 20:12:48:509',22,0.482528,0.509848,0.593623,0.96,0.9,?
5668,'2018/02/13 20:12:48:526',22,0.479956,0.510678,0.595691,0.96,0.9,?
5669,'2018/02/13 20:12:48:529',22,0.477915,0.511384,0.598004,0.96,0.9,?
5670,'2018/02/13 20:12:48:546',22,0.476901,0.513138,0.600526,0.96,0.9,?
5671,'2018/02/13 20:12:48:551',22,0.476039,0.51434,0.602947,0.96,0.9,?
5672,'2018/02/13 20:12:48:572',22,0.47646,0.515363,0.605283,0.96,0.9,?
5673,'2018/02/13 20:12:48:573',22,0.477395,0.516231,0.607268,0.96,0.9,?
5674,'2018/02/13 20:12:48:580',22,0.478766,0.51697,0.609789,0.96,0.9,?
5675,'2018/02/13 20:12:48:601',22,0.480797,0.517309,0.612209,0.96,0.9,?
5676,'2018/02/13 20:12:48:602',22,0.483389,0.517597,0.614545,0.96,0.9,?
5677,'2018/02/13 20:12:48:620',22,0.486891,0.518131,0.61653,0.96,0.9,?
5678,'2018/02/13 20:12:48:622',22,0.490732,0.518007,0.618772,0.96,0.9,?
5679,'2018/02/13 20:12:48:639',22,0.495295,0.518479,0.620401,0.96,0.9,?
5680,'2018/02/13 20:12:48:641',22,0.499607,0.518303,0.622341,0.96,0.9,?
5681,'2018/02/13 20:12:48:659',22,0.50457,0.517866,0.623434,0.96,0.9,?
5682,'2018/02/13 20:12:48:662',22,0.509221,0.516917,0.624363,0.96,0.9,?
5683,'2018/02/13 20:12:48:680',22,0.513318,0.516398,0.624876,0.96,0.9,?
5684,'2018/02/13 20:12:48:683',22,0.517378,0.515669,0.625033,0.96,0.9,?
5685,'2018/02/13 20:12:48:692',22,0.520829,0.515338,0.624612,0.96,0.9,?
5686,'2018/02/13 20:12:48:710',22,0.523763,0.514768,0.623698,0.96,0.9,?
5687,'2018/02/13 20:12:48:713',22,0.525679,0.514572,0.622365,0.96,0.9,?
5688,'2018/02/13 20:12:48:730',22,0.526875,0.51354,0.620955,0.96,0.9,?
5689,'2018/02/13 20:12:48:734',22,0.527171,0.512663,0.619201,0.96,0.9,?
5690,'2018/02/13 20:12:48:753',22,0.526845,0.512206,0.617154,0.96,0.9,?
5691,'2018/02/13 20:12:48:769',22,0.52628,0.511529,0.614025,0.96,0.9,?
5692,'2018/02/13 20:12:48:774',22,0.525367,0.510665,0.61081,0.96,0.9,?
5693,'2018/02/13 20:12:48:791',22,0.524014,0.509642,0.6078,0.96,0.9,?
5694,'2018/02/13 20:12:48:793',22,0.522719,0.508773,0.603852,0.96,0.9,?
5695,'2018/02/13 20:12:48:811',22,0.520898,0.507745,0.599663,0.96,0.9,?
5696,'2018/02/13 20:12:48:814',22,0.518773,0.506872,0.595547,0.96,0.9,?
5697,'2018/02/13 20:12:48:841',22,0.516245,0.50613,0.591215,0.96,0.9,?
5698,'2018/02/13 20:12:48:845',22,0.51352,0.504633,0.587811,0.96,0.9,?
5699,'2018/02/13 20:12:48:884',22,0.510482,0.50365,0.585472,0.96,0.9,?
5700,'2018/02/13 20:12:48:885',22,0.507756,0.503391,0.583485,0.96,0.9,?
5701,'2018/02/13 20:12:48:903',22,0.505295,0.502882,0.581795,0.96,0.9,?
5702,'2018/02/13 20:12:48:905',22,0.502049,0.503027,0.580915,0.96,0.9,?
5703,'2018/02/13 20:12:48:924',22,0.498136,0.504015,0.580722,0.96,0.9,?
5704,'2018/02/13 20:12:48:925',22,0.494088,0.505144,0.580836,0.96,0.9,?
5705,'2018/02/13 20:12:48:943',22,0.489783,0.506103,0.582044,0.96,0.9,?
5706,'2018/02/13 20:12:48:946',22,0.486411,0.506341,0.583626,0.96,0.9,?
5707,'2018/02/13 20:12:48:963',22,0.484123,0.506544,0.586082,0.96,0.9,?
5708,'2018/02/13 20:12:48:967',22,0.482177,0.507005,0.589559,0.96,0.9,?
5709,'2018/02/13 20:12:48:985',22,0.481245,0.507396,0.592792,0.96,0.9,?
5710,'2018/02/13 20:12:48:986',22,0.480164,0.508306,0.596928,0.96,0.9,?
5711,'2018/02/13 20:12:49:004',22,0.478524,0.509656,0.601556,0.96,0.9,?
5712,'2018/02/13 20:12:49:006',22,0.477995,0.511381,0.605767,0.96,0.9,?
5713,'2018/02/13 20:12:49:024',22,0.477979,0.513135,0.609902,0.96,0.9,?
5714,'2018/02/13 20:12:49:027',22,0.47782,0.515203,0.613694,0.96,0.9,?
5715,'2018/02/13 20:12:49:045',22,0.478263,0.517538,0.617474,0.96,0.9,?
5716,'2018/02/13 20:12:49:048',22,0.479648,0.519811,0.620686,0.96,0.9,?
5717,'2018/02/13 20:12:49:066',22,0.48198,0.521744,0.623139,0.96,0.9,?
5718,'2018/02/13 20:12:49:070',22,0.48425,0.523097,0.625501,0.96,0.9,?
5719,'2018/02/13 20:12:49:086',22,0.48719,0.52396,0.626676,0.96,0.9,?
5720,'2018/02/13 20:12:49:089',22,0.491275,0.523539,0.626563,0.96,0.9,?
5721,'2018/02/13 20:12:49:107',22,0.49518,0.522604,0.625912,0.96,0.9,?
5722,'2018/02/13 20:12:49:109',22,0.499364,0.520944,0.625359,0.96,0.9,?
5723,'2018/02/13 20:12:49:126',22,0.503498,0.519822,0.624888,0.96,0.9,?
5724,'2018/02/13 20:12:49:130',22,0.507589,0.518291,0.623933,0.96,0.9,?
5725,'2018/02/13 20:12:49:147',22,0.511931,0.51699,0.622565,0.96,0.9,?
5726,'2018/02/13 20:12:49:151',22,0.515767,0.515307,0.620847,0.96,0.9,?
5727,'2018/02/13 20:12:49:169',22,0.519027,0.513587,0.619109,0.96,0.9,?
5728,'2018/02/13 20:12:49:170',22,0.521653,0.512415,0.616798,0.96,0.9,?
5729,'2018/02/13 20:12:49:188',22,0.52403,0.510553,0.614278,0.96,0.9,?
5730,'2018/02/13 20:12:49:192',22,0.525185,0.50897,0.612137,0.96,0.9,?
5731,'2018/02/13 20:12:49:213',22,0.52559,0.507624,0.610038,0.96,0.9,?
5732,'2018/02/13 20:12:49:214',22,0.525502,0.506481,0.607699,0.96,0.9,?
5733,'2018/02/13 20:12:49:221',22,0.525282,0.504932,0.604878,0.96,0.9,?
5734,'2018/02/13 20:12:49:240',22,0.524519,0.503615,0.601924,0.96,0.9,?
5735,'2018/02/13 20:12:49:241',22,0.522716,0.502496,0.599135,0.96,0.9,?
5736,'2018/02/13 20:12:49:259',22,0.520751,0.502121,0.596209,0.96,0.9,?
5737,'2018/02/13 20:12:49:262',22,0.518215,0.501803,0.593445,0.96,0.9,?
5738,'2018/02/13 20:12:49:279',22,0.515339,0.501821,0.590817,0.96,0.9,?
5739,'2018/02/13 20:12:49:284',22,0.511884,0.502125,0.589139,0.96,0.9,?
5740,'2018/02/13 20:12:49:301',22,0.508371,0.502383,0.587435,0.96,0.9,?
5741,'2018/02/13 20:12:49:302',22,0.504952,0.502026,0.585986,0.96,0.9,?
5742,'2018/02/13 20:12:55:590',23,0.501712,0.50454,0.606246,0.94,0.1,?
5743,'2018/02/13 20:12:55:592',23,0.502177,0.504148,0.60642,0.94,0.1,?
5744,'2018/02/13 20:12:55:614',23,0.503148,0.503814,0.606568,0.94,0.1,?
5745,'2018/02/13 20:12:55:634',23,0.504118,0.504107,0.606972,0.94,0.1,?
5746,'2018/02/13 20:12:55:635',23,0.505664,0.504357,0.607037,0.94,0.1,?
5747,'2018/02/13 20:12:55:663',23,0.507122,0.504569,0.607093,0.94,0.1,?
5748,'2018/02/13 20:12:55:664',23,0.509083,0.50446,0.606584,0.94,0.1,?
5749,'2018/02/13 20:12:55:681',23,0.510461,0.50408,0.605875,0.94,0.1,?
5750,'2018/02/13 20:12:55:699',23,0.511199,0.503468,0.604438,0.94,0.1,?
5751,'2018/02/13 20:12:55:704',23,0.51125,0.503236,0.603217,0.94,0.1,?
5752,'2018/02/13 20:12:55:721',23,0.510861,0.502462,0.601901,0.94,0.1,?
5753,'2018/02/13 20:12:55:724',23,0.510818,0.501516,0.600227,0.94,0.1,?
5754,'2018/02/13 20:12:55:741',23,0.509917,0.500712,0.598804,0.94,0.1,?
5755,'2018/02/13 20:12:55:759',23,0.508862,0.500316,0.596761,0.94,0.1,?
5756,'2018/02/13 20:12:55:764',23,0.507244,0.500269,0.595025,0.94,0.1,?
5757,'2018/02/13 20:12:55:781',23,0.505292,0.500517,0.593549,0.94,0.1,?
5758,'2018/02/13 20:12:55:784',23,0.503056,0.501305,0.592294,0.94,0.1,?
5759,'2018/02/13 20:12:55:801',23,0.500723,0.501686,0.591506,0.94,0.1,?
5760,'2018/02/13 20:12:55:819',23,0.498162,0.50201,0.590835,0.94,0.1,?
5761,'2018/02/13 20:12:55:824',23,0.495553,0.502285,0.590821,0.94,0.1,?
5762,'2018/02/13 20:12:55:841',23,0.494345,0.501943,0.590531,0.94,0.1,?
5763,'2018/02/13 20:12:55:844',23,0.493318,0.50194,0.590841,0.94,0.1,?
5764,'2018/02/13 20:12:55:861',23,0.492013,0.501937,0.592492,0.94,0.1,?
5765,'2018/02/13 20:12:55:864',23,0.491625,0.501647,0.594174,0.94,0.1,?
5766,'2018/02/13 20:12:55:881',23,0.490573,0.501688,0.596437,0.94,0.1,?
5767,'2018/02/13 20:12:55:885',23,0.489824,0.501723,0.598916,0.94,0.1,?
5768,'2018/02/13 20:12:55:911',23,0.489475,0.501465,0.601578,0.94,0.1,?
5769,'2018/02/13 20:12:55:915',23,0.488746,0.501822,0.604397,0.94,0.1,?
5770,'2018/02/13 20:12:55:952',23,0.488992,0.502703,0.606793,0.94,0.1,?
5771,'2018/02/13 20:12:55:954',23,0.489922,0.503451,0.60883,0.94,0.1,?
5772,'2018/02/13 20:12:55:971',23,0.491145,0.504664,0.610561,0.94,0.1,?
5773,'2018/02/13 20:12:55:974',23,0.493483,0.505695,0.611754,0.94,0.1,?
5774,'2018/02/13 20:12:55:991',23,0.495759,0.507149,0.613602,0.94,0.1,?
5775,'2018/02/13 20:12:55:996',23,0.498414,0.508384,0.615173,0.94,0.1,?
5776,'2018/02/13 20:12:56:014',23,0.501104,0.509723,0.617064,0.94,0.1,?
5777,'2018/02/13 20:12:56:015',23,0.504544,0.510572,0.618393,0.94,0.1,?
5778,'2018/02/13 20:12:56:033',23,0.508045,0.511294,0.619523,0.94,0.1,?
5779,'2018/02/13 20:12:56:035',23,0.511021,0.511619,0.620206,0.94,0.1,?
5780,'2018/02/13 20:12:56:053',23,0.514128,0.511895,0.619953,0.94,0.1,?
5781,'2018/02/13 20:12:56:056',23,0.51648,0.511553,0.61946,0.94,0.1,?
5782,'2018/02/13 20:12:56:074',23,0.518479,0.510974,0.618485,0.94,0.1,?
5783,'2018/02/13 20:12:56:091',23,0.51989,0.509905,0.616824,0.94,0.1,?
5784,'2018/02/13 20:12:56:097',23,0.5208,0.508419,0.615133,0.94,0.1,?
5785,'2018/02/13 20:12:56:115',23,0.52143,0.507445,0.612863,0.94,0.1,?
5786,'2018/02/13 20:12:56:118',23,0.521389,0.506617,0.610101,0.94,0.1,?
5787,'2018/02/13 20:12:56:136',23,0.520633,0.505336,0.607197,0.94,0.1,?
5788,'2018/02/13 20:12:56:137',23,0.520134,0.503958,0.603895,0.94,0.1,?
5789,'2018/02/13 20:12:56:155',23,0.519277,0.502211,0.600533,0.94,0.1,?
5790,'2018/02/13 20:12:56:157',23,0.517828,0.501014,0.597397,0.94,0.1,?
5791,'2018/02/13 20:12:56:175',23,0.516163,0.499131,0.594177,0.94,0.1,?
5792,'2018/02/13 20:12:56:179',23,0.513883,0.497819,0.591439,0.94,0.1,?
5793,'2018/02/13 20:12:56:196',23,0.511224,0.496704,0.589112,0.94,0.1,?
5794,'2018/02/13 20:12:56:198',23,0.50853,0.495756,0.587134,0.94,0.1,?
5795,'2018/02/13 20:12:56:215',23,0.505664,0.49495,0.585453,0.94,0.1,?
5796,'2018/02/13 20:12:56:219',23,0.502796,0.494842,0.584024,0.94,0.1,?
5797,'2018/02/13 20:12:56:236',23,0.499924,0.494751,0.582809,0.94,0.1,?
5798,'2018/02/13 20:12:56:238',23,0.496763,0.49525,0.582332,0.94,0.1,?
5799,'2018/02/13 20:12:56:258',23,0.493642,0.495674,0.582482,0.94,0.1,?
5800,'2018/02/13 20:12:56:259',23,0.490558,0.496323,0.582888,0.94,0.1,?
5801,'2018/02/13 20:12:56:280',23,0.487359,0.496874,0.584066,0.94,0.1,?
5802,'2018/02/13 20:12:56:281',23,0.484784,0.497343,0.585623,0.94,0.1,?
5803,'2018/02/13 20:12:56:289',23,0.483316,0.498895,0.587779,0.94,0.1,?
5804,'2018/02/13 20:12:56:307',23,0.482213,0.499927,0.590446,0.94,0.1,?
5805,'2018/02/13 20:12:56:309',23,0.481419,0.501091,0.593823,0.94,0.1,?
5806,'2018/02/13 20:12:56:327',23,0.481466,0.502082,0.596972,0.94,0.1,?
5807,'2018/02/13 20:12:56:329',23,0.482083,0.502923,0.600204,0.94,0.1,?
5808,'2018/02/13 20:12:56:346',23,0.482463,0.504504,0.603785,0.94,0.1,?
5809,'2018/02/13 20:12:56:350',23,0.483362,0.505559,0.607383,0.94,0.1,?
5810,'2018/02/13 20:12:56:368',23,0.484993,0.506456,0.610443,0.94,0.1,?
5811,'2018/02/13 20:12:56:371',23,0.486955,0.507507,0.613043,0.94,0.1,?
5812,'2018/02/13 20:12:56:387',23,0.489777,0.508112,0.614975,0.94,0.1,?
5813,'2018/02/13 20:12:56:389',23,0.492897,0.508626,0.616896,0.94,0.1,?
5814,'2018/02/13 20:12:56:407',23,0.495838,0.509351,0.618806,0.94,0.1,?
5815,'2018/02/13 20:12:56:409',23,0.498914,0.510544,0.620429,0.94,0.1,?
5816,'2018/02/13 20:12:56:430',23,0.501817,0.511559,0.621532,0.94,0.1,?
5817,'2018/02/13 20:12:56:430',23,0.504429,0.51271,0.622191,0.94,0.1,?
5818,'2018/02/13 20:12:56:447',23,0.506794,0.513399,0.622195,0.94,0.1,?
5819,'2018/02/13 20:12:56:449',23,0.508948,0.513986,0.621088,0.94,0.1,?
5820,'2018/02/13 20:12:56:467',23,0.510634,0.513907,0.619592,0.94,0.1,?
5821,'2018/02/13 20:12:56:470',23,0.512068,0.513263,0.617764,0.94,0.1,?
5822,'2018/02/13 20:12:56:487',23,0.513143,0.512716,0.615655,0.94,0.1,?
5823,'2018/02/13 20:12:56:489',23,0.514056,0.511963,0.613585,0.94,0.1,?
5824,'2018/02/13 20:12:56:507',23,0.514976,0.511034,0.610991,0.94,0.1,?
5825,'2018/02/13 20:12:56:509',23,0.515759,0.509667,0.608232,0.94,0.1,?
5826,'2018/02/13 20:12:56:526',23,0.515847,0.508505,0.605608,0.94,0.1,?
5827,'2018/02/13 20:12:56:547',23,0.515201,0.507518,0.602544,0.94,0.1,?
5828,'2018/02/13 20:12:56:549',23,0.514507,0.505813,0.599663,0.94,0.1,?
5829,'2018/02/13 20:12:56:576',23,0.512908,0.504653,0.597213,0.94,0.1,?
5830,'2018/02/13 20:12:56:580',23,0.511549,0.50309,0.594854,0.94,0.1,?
5831,'2018/02/13 20:12:56:598',23,0.509961,0.501761,0.593126,0.94,0.1,?
5832,'2018/02/13 20:12:56:602',23,0.508466,0.501208,0.591935,0.94,0.1,?
5833,'2018/02/13 20:12:56:620',23,0.506908,0.500739,0.590922,0.94,0.1,?
5834,'2018/02/13 20:12:56:621',23,0.504862,0.500339,0.590339,0.94,0.1,?
5835,'2018/02/13 20:12:56:639',23,0.502979,0.500288,0.589566,0.94,0.1,?
5836,'2018/02/13 20:12:56:641',23,0.500946,0.500534,0.589465,0.94,0.1,?
5837,'2018/02/13 20:12:56:659',23,0.49864,0.501319,0.589934,0.94,0.1,?
5838,'2018/02/13 20:12:56:661',23,0.496392,0.502275,0.590333,0.94,0.1,?
5839,'2018/02/13 20:12:56:680',23,0.492895,0.503953,0.591505,0.94,0.1,?
5840,'2018/02/13 20:12:56:681',23,0.48949,0.505379,0.593057,0.94,0.1,?
5841,'2018/02/13 20:12:56:699',23,0.486595,0.506303,0.594654,0.94,0.1,?
5842,'2018/02/13 20:12:56:717',23,0.484279,0.507088,0.596845,0.94,0.1,?
5843,'2018/02/13 20:12:56:722',23,0.482887,0.508044,0.598985,0.94,0.1,?
5844,'2018/02/13 20:12:56:731',23,0.482281,0.508857,0.601359,0.94,0.1,?
5845,'2018/02/13 20:12:56:749',23,0.482343,0.509548,0.603933,0.94,0.1,?
5846,'2018/02/13 20:12:56:753',23,0.482828,0.510135,0.60751,0.94,0.1,?
5847,'2018/02/13 20:12:56:771',23,0.483673,0.510634,0.61055,0.94,0.1,?
5848,'2018/02/13 20:12:56:774',23,0.485978,0.510769,0.612856,0.94,0.1,?
5849,'2018/02/13 20:12:56:790',23,0.488514,0.511173,0.614817,0.94,0.1,?
5850,'2018/02/13 20:12:56:792',23,0.490958,0.511517,0.617039,0.94,0.1,?
5851,'2018/02/13 20:12:56:810',23,0.493901,0.511808,0.618372,0.94,0.1,?
5852,'2018/02/13 20:12:56:812',23,0.496546,0.512633,0.619505,0.94,0.1,?
5853,'2018/02/13 20:12:56:830',23,0.499372,0.513046,0.620468,0.94,0.1,?
5854,'2018/02/13 20:12:56:833',23,0.502639,0.513397,0.620731,0.94,0.1,?
5855,'2018/02/13 20:12:56:860',23,0.505417,0.513983,0.620399,0.94,0.1,?
5856,'2018/02/13 20:12:56:887',23,0.507921,0.513617,0.619284,0.94,0.1,?
